"2531","MON","altri titoli","2005-01-01","3999-12-31"
"2531","PRO","altri titoli","2005-01-01","3999-12-31"
"2531","SP1","altri titoli","2012-03-01","3999-12-31"
"2531","SP3","altri titoli","2014-01-01","3999-12-31"
"2540","REG","Versamenti a depositi bancari","2005-01-01","3999-12-31"
"2540","SP7","Licenze software","2014-01-01","3999-12-31"
"2540","SP8","Versamenti a depositi bancari","2014-01-01","3999-12-31"
"2540","UNI","Licenze software","2005-01-01","3999-12-31"
"2550","REG","Concessioni di crediti  ad altri","2005-01-01","3999-12-31"
"2550","SP8","Concessioni di crediti  ad altri","2014-01-01","3999-12-31"
"2601","EGP","Oneri straordinari","2012-01-01","3999-12-31"
"2601","MON","INCARICHI PROFESSIONALI ESTERNI","2005-01-01","3999-12-31"
"2601","PRO","INCARICHI PROFESSIONALI ESTERNI","2005-01-01","3999-12-31"
"2601","RIC","Uscite di realizzo entrate","2007-07-01","3999-12-31"
"2601","SP1","INCARICHI PROFESSIONALI ESTERNI","2012-03-01","3999-12-31"
"2601","SP3","INCARICHI PROFESSIONALI ESTERNI","2014-01-01","3999-12-31"
"2601","SP4","Uscite di realizzo entrate","2014-01-01","3999-12-31"
"2601","SP6","Oneri straordinari","2014-01-01","3999-12-31"
"2602","RIC","Oneri vari straordinari","2007-07-01","3999-12-31"
"2602","SP4","Oneri vari straordinari","2014-01-01","3999-12-31"
"2630","REG","Fondo di riserva per la reiscrizione residui perenti conto capitale","2005-01-01","3999-12-31"
"2630","SP8","Fondo di riserva per la reiscrizione residui perenti conto capitale","2014-01-01","3999-12-31"
"2699","EGP","Altre spese correnti non classificabili","2012-01-01","3999-12-31"
"2699","RIC","Altre spese correnti non classificabili","2007-07-01","3999-12-31"
"2699","SP4","Altre spese correnti non classificabili","2014-01-01","3999-12-31"
"2699","SP6","Altre spese correnti non classificabili","2014-01-01","3999-12-31"
"2701","MON"," Trasferimenti in conto capitale a Regione/Provincia autonoma","2005-01-01","3999-12-31"
"2701","PRO"," Trasferimenti in conto capitale a Regione/Provincia autonoma","2005-01-01","3999-12-31"
"2701","SP1"," Trasferimenti in conto capitale a Regione/Provincia autonoma","2012-03-01","3999-12-31"
"2701","SP3"," Trasferimenti in conto capitale a Regione/Provincia autonoma","2014-01-01","3999-12-31"
"2710","REG","Incarichi professionali esterni","2008-01-01","3999-12-31"
"2710","SP8","Incarichi professionali esterni","2014-01-01","3999-12-31"
"2711","MON","Trasferimenti in conto capitale a province","2005-01-01","3999-12-31"
"2711","PRO","Trasferimenti in conto capitale a province","2005-01-01","3999-12-31"
"2711","SP1","Trasferimenti in conto capitale a province","2012-03-01","3999-12-31"
"2711","SP3","Trasferimenti in conto capitale a province","2014-01-01","3999-12-31"
"2712","MON","Trasferimenti in conto capitale a città metropolitane","2005-01-01","3999-12-31"
"2712","PRO","Trasferimenti in conto capitale a città metropolitane","2005-01-01","3999-12-31"
"2712","SP1","Trasferimenti in conto capitale a città metropolitane","2012-03-01","3999-12-31"
"2712","SP3","Trasferimenti in conto capitale a città metropolitane","2014-01-01","3999-12-31"
"2720","REG","Fondi incentivanti il personale (legge Merloni)","2008-01-01","3999-12-31"
"2720","SP8","Fondi incentivanti il personale (legge Merloni)","2014-01-01","3999-12-31"
"2721","MON","Trasferimenti in conto capitale a comuni","2005-01-01","3999-12-31"
"2721","PRO","Trasferimenti in conto capitale a comuni","2005-01-01","3999-12-31"
"2721","SP1","Trasferimenti in conto capitale a comuni","2012-03-01","3999-12-31"
"2721","SP3","Trasferimenti in conto capitale a comuni","2014-01-01","3999-12-31"
"2722","MON","Trasferimenti in conto capitale a unioni di comuni","2005-01-01","3999-12-31"
"2722","PRO","Trasferimenti in conto capitale a unioni di comuni","2005-01-01","3999-12-31"
"2722","SP1","Trasferimenti in conto capitale a unioni di comuni","2012-03-01","3999-12-31"
"2722","SP3","Trasferimenti in conto capitale a unioni di comuni","2014-01-01","3999-12-31"
"2730","REG","Manutenzione straordinaria di immobili non di proprieta' della Regione/Provincia autonoma","2008-01-01","3999-12-31"
"2730","SP8","Manutenzione straordinaria di immobili non di proprieta' della Regione/Provincia autonoma","2014-01-01","3999-12-31"
"2731","MON"," Trasferimenti in conto capitale a comunità montane","2005-01-01","3999-12-31"
"2731","PRO"," Trasferimenti in conto capitale a comunità montane","2005-01-01","3999-12-31"
"2731","SP1"," Trasferimenti in conto capitale a comunità montane","2012-03-01","3999-12-31"
"2731","SP3"," Trasferimenti in conto capitale a comunità montane","2014-01-01","3999-12-31"
"2741","MON","Trasferimenti in conto capitale a aziende sanitarie","2005-01-01","3999-12-31"
"2741","PRO","Trasferimenti in conto capitale a aziende sanitarie","2005-01-01","3999-12-31"
"2741","SP1","Trasferimenti in conto capitale a aziende sanitarie","2012-03-01","3999-12-31"
"2741","SP3","Trasferimenti in conto capitale a aziende sanitarie","2014-01-01","3999-12-31"
"2742","MON","Trasferimenti in conto capitale a aziende ospedaliere","2005-01-01","3999-12-31"
"2742","PRO","Trasferimenti in conto capitale a aziende ospedaliere","2005-01-01","3999-12-31"
"2742","SP1","Trasferimenti in conto capitale a aziende ospedaliere","2012-03-01","3999-12-31"
"2742","SP3","Trasferimenti in conto capitale a aziende ospedaliere","2014-01-01","3999-12-31"
"2743","MON","Trasferimenti in conto capitale a IRCCS","2005-01-01","3999-12-31"
"2743","PRO","Trasferimenti in conto capitale a IRCCS","2005-01-01","3999-12-31"
"2743","SP1","Trasferimenti in conto capitale a IRCCS","2012-03-01","3999-12-31"
"2743","SP3","Trasferimenti in conto capitale a IRCCS","2014-01-01","3999-12-31"
"2744","MON","Trasferimenti in conto capitale ai policlinici universitari","2007-01-01","3999-12-31"
"2744","PRO","Trasferimenti in conto capitale ai policlinici universitari","2007-01-01","3999-12-31"
"2744","SP1","Trasferimenti in conto capitale ai policlinici universitari","2012-03-01","3999-12-31"
"2744","SP3","Trasferimenti in conto capitale ai policlinici universitari","2014-01-01","3999-12-31"
"2745","MON","Trasferimenti in conto capitale agli Istituti zooprofilattici sperimentali","2007-01-01","3999-12-31"
"2745","PRO","Trasferimenti in conto capitale agli Istituti zooprofilattici sperimentali","2007-01-01","3999-12-31"
"2745","SP1","Trasferimenti in conto capitale agli Istituti zooprofilattici sperimentali","2012-03-01","3999-12-31"
"2745","SP3","Trasferimenti in conto capitale agli Istituti zooprofilattici sperimentali","2014-01-01","3999-12-31"
"2751","MON","Trasferimenti in conto capitale ad aziende speciali","2005-01-01","3999-12-31"
"2751","PRO","Trasferimenti in conto capitale ad aziende speciali","2005-01-01","3999-12-31"
"2751","SP1","Trasferimenti in conto capitale ad aziende speciali","2012-03-01","3999-12-31"
"2751","SP3","Trasferimenti in conto capitale ad aziende speciali","2014-01-01","3999-12-31"
"2752","MON","Trasferimenti in conto capitale ad altre imprese di pubblici servizi","2005-01-01","3999-12-31"
"2752","PRO","Trasferimenti in conto capitale ad altre imprese di pubblici servizi","2005-01-01","3999-12-31"
"2752","SP1","Trasferimenti in conto capitale ad altre imprese di pubblici servizi","2012-03-01","3999-12-31"
"2752","SP3","Trasferimenti in conto capitale ad altre imprese di pubblici servizi","2014-01-01","3999-12-31"
"2761","MON","Trasferimenti in conto capitale ad Enti di previdenza","2005-01-01","3999-12-31"
"2761","PRO","Trasferimenti in conto capitale a Enti di previdenza","2005-01-01","3999-12-31"
"2761","SP1","Trasferimenti in conto capitale a Enti di previdenza","2012-03-01","3999-12-31"
"2761","SP3","Trasferimenti in conto capitale ad Enti di previdenza","2014-01-01","3999-12-31"
"2762","MON","Trasferimenti in conto capitale a Enti di ricerca","2005-01-01","3999-12-31"
"2762","PRO","Trasferimenti in conto capitale a Enti di ricerca","2005-01-01","3999-12-31"
"2762","SP1","Trasferimenti in conto capitale a Enti di ricerca","2012-03-01","3999-12-31"
"2762","SP3","Trasferimenti in conto capitale a Enti di ricerca","2014-01-01","3999-12-31"
"2763","MON","Trasferimenti in conto capitale a Camere di commercio","2005-01-01","3999-12-31"
"2763","PRO","Trasferimenti in conto capitale a Camere di commercio","2005-01-01","3999-12-31"
"2763","SP1","Trasferimenti in conto capitale a Camere di commercio","2012-03-01","3999-12-31"
"2763","SP3","Trasferimenti in conto capitale a Camere di commercio","2014-01-01","3999-12-31"
"2764","MON","Trasferimenti in conto capitale ad Autorità portuali","2005-01-01","3999-12-31"
"2764","PRO","Trasferimenti in conto capitale ad Autorità portuali","2005-01-01","3999-12-31"
"2764","SP1","Trasferimenti in conto capitale ad Autorità portuali","2012-03-01","3999-12-31"
"2764","SP3","Trasferimenti in conto capitale ad Autorità portuali","2014-01-01","3999-12-31"
"2765","MON","Trasferimenti in conto capitale ad Aziende di promozione turistica","2005-01-01","3999-12-31"
"2765","PRO","Trasferimenti in conto capitale ad Aziende di promozione turistica","2005-01-01","3999-12-31"
"2765","SP1","Trasferimenti in conto capitale ad Aziende di promozione turistica","2012-03-01","3999-12-31"
"2765","SP3","Trasferimenti in conto capitale ad Aziende di promozione turistica","2014-01-01","3999-12-31"
"2766","MON","Trasferimenti in conto capitale a Università","2005-01-01","3999-12-31"
"2766","PRO","Trasferimenti in conto capitale a Università","2005-01-01","3999-12-31"
"2766","SP1","Trasferimenti in conto capitale a Università","2012-03-01","3999-12-31"
"2766","SP3","Trasferimenti in conto capitale a Università","2014-01-01","3999-12-31"
"2767","MON","Trasferimenti in conto capitale a Enti Parco Nazionali","2005-01-01","3999-12-31"
"2767","PRO","Trasferimenti in conto capitale a Enti Parco Nazionali","2005-01-01","3999-12-31"
"2767","SP1","Trasferimenti in conto capitale a Enti Parco Nazionali","2012-03-01","3999-12-31"
"2767","SP3","Trasferimenti in conto capitale a Enti Parco Nazionali","2014-01-01","3999-12-31"
"2768","MON","Trasferimenti in conto capitale a ARPA","2005-01-01","3999-12-31"
"2768","PRO","Trasferimenti in conto capitale a ARPA","2005-01-01","3999-12-31"
"2768","SP1","Trasferimenti in conto capitale a ARPA","2012-03-01","3999-12-31"
"2768","SP3","Trasferimenti in conto capitale a ARPA","2014-01-01","3999-12-31"
"2769","MON","Trasferimenti in conto capitale ad altri enti del settore pubblico","2005-01-01","3999-12-31"
"2769","PRO","Trasferimenti in conto capitale ad altri enti del settore pubblico","2005-01-01","3999-12-31"
"2769","SP1","Trasferimenti in conto capitale ad altri enti del settore pubblico","2012-03-01","3999-12-31"
"2769","SP3","Trasferimenti in conto capitale ad altri enti del settore pubblico","2014-01-01","3999-12-31"
"2770","MON","Trasferimenti in conto capitale a Stato","2012-01-01","3999-12-31"
"2770","PRO","Trasferimenti in conto capitale a Stato","2012-01-01","3999-12-31"
"2770","SP1","Trasferimenti in conto capitale a Stato","2012-03-01","3999-12-31"
"2770","SP3","Trasferimenti in conto capitale a Stato","2014-01-01","3999-12-31"
"2781","MON","Trasferimenti in conto capitale a imprese pubbliche","2005-01-01","3999-12-31"
"2781","PRO","Trasferimenti in conto capitale a imprese pubbliche","2005-01-01","3999-12-31"
"2781","SP1","Trasferimenti in conto capitale a imprese pubbliche","2012-03-01","3999-12-31"
"2781","SP3","Trasferimenti in conto capitale a imprese pubbliche","2014-01-01","3999-12-31"
"2782","MON","Trasferimenti in conto capitale a imprese private","2005-01-01","3999-12-31"
"2782","PRO","Trasferimenti in conto capitale a imprese private","2005-01-01","3999-12-31"
"2782","SP1","Trasferimenti in conto capitale a imprese private","2012-03-01","3999-12-31"
"2782","SP3","Trasferimenti in conto capitale a imprese private","2014-01-01","3999-12-31"
"2791","MON","Trasferimenti in conto capitale a famiglie","2005-01-01","3999-12-31"
"2791","PRO","Trasferimenti in conto capitale a famiglie","2005-01-01","3999-12-31"
"2791","SP1","Trasferimenti in conto capitale a famiglie","2012-03-01","3999-12-31"
"2791","SP3","Trasferimenti in conto capitale a famiglie","2014-01-01","3999-12-31"
"2792","MON","Trasferimenti in conto capitale a istituzioni sociali private","2005-01-01","3999-12-31"
"2792","PRO","Trasferimenti in conto capitale a istituzioni sociali private","2005-01-01","3999-12-31"
"2792","SP1","Trasferimenti in conto capitale a istituzioni sociali private","2012-03-01","3999-12-31"
"2792","SP3","Trasferimenti in conto capitale a istituzioni sociali private","2014-01-01","3999-12-31"
"2799","MON","Trasferimenti in conto capitale ad altri","2007-01-01","3999-12-31"
"2799","PRO","Trasferimenti in conto capitale ad altri","2007-01-01","3999-12-31"
"2799","SP1","Trasferimenti in conto capitale ad altri","2012-03-01","3999-12-31"
"2799","SP3","Trasferimenti in conto capitale ad altri","2014-01-01","3999-12-31"
"2801","MON"," Partecipazioni azionarie in aziende di pubblici servizi","2005-01-01","3999-12-31"
"2801","PRO"," Partecipazioni azionarie in aziende di pubblici servizi","2005-01-01","3999-12-31"
"2801","SP1"," Partecipazioni azionarie in aziende di pubblici servizi","2012-03-01","3999-12-31"
"2801","SP3"," Partecipazioni azionarie in aziende di pubblici servizi","2014-01-01","3999-12-31"
"2802","MON"," Partecipazioni azionarie in altre imprese","2005-01-01","3999-12-31"
"2802","PRO"," Partecipazioni azionarie in altre imprese","2005-01-01","3999-12-31"
"2802","SP1"," Partecipazioni azionarie in altre imprese","2012-03-01","3999-12-31"
"2802","SP3"," Partecipazioni azionarie in altre imprese","2014-01-01","3999-12-31"
"2901","MON"," Conferimenti di capitali in aziende di pubblici servizi","2005-01-01","3999-12-31"
"2901","PRO"," Conferimenti di capitali in aziende di pubblici servizi","2005-01-01","3999-12-31"
"2901","SP1"," Conferimenti di capitali in aziende di pubblici servizi","2012-03-01","3999-12-31"
"2901","SP3"," Conferimenti di capitali in aziende di pubblici servizi","2014-01-01","3999-12-31"
"2902","MON"," Conferimenti di capitali in altre imprese","2005-01-01","3999-12-31"
"2902","PRO"," Conferimenti di capitali in altre imprese","2005-01-01","3999-12-31"
"2902","SP1"," Conferimenti di capitali in altre imprese","2012-03-01","3999-12-31"
"2902","SP3"," Conferimenti di capitali in altre imprese","2014-01-01","3999-12-31"
"3101","CDC","Contributi e trasferimenti correnti a Stato","2012-01-01","3999-12-31"
"3101","MON","Rimborso anticipazioni di cassa","2005-01-01","3999-12-31"
"3101","PRO","Rimborso anticipazioni di cassa","2005-01-01","3999-12-31"
"3101","SAN","Acquisti di servizi sanitari per medicina di base dalle strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3101","SP1","Rimborso anticipazioni di cassa","2012-03-01","3999-12-31"
"3101","SP2","Acquisti di servizi sanitari per medicina di base dalle strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3101","SP3","Rimborso anticipazioni di cassa","2014-01-01","3999-12-31"
"3101","SP5","Contributi e trasferimenti correnti a Stato","2014-01-01","3999-12-31"
"3102","CDC","Contributi e trasferimenti correnti a enti di ricerca statali","2012-01-01","3999-12-31"
"3102","SAN","Acquisti di servizi sanitari per medicina di base da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3102","SP2","Acquisti di servizi sanitari per medicina di base da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3102","SP5","Contributi e trasferimenti correnti a enti di ricerca statali","2014-01-01","3999-12-31"
"3103","CDC","Contributi e trasferimenti correnti ad altre amministrazioni pubbliche centrali","2012-01-01","3999-12-31"
"3103","SAN","Acquisti di servizi sanitari per medicina di base da soggetti convenzionali","2007-07-01","3999-12-31"
"3103","SP2","Acquisti di servizi sanitari per medicina di base da soggetti convenzionali","2014-01-01","3999-12-31"
"3103","SP5","Contributi e trasferimenti correnti ad altre amministrazioni pubbliche centrali","2014-01-01","3999-12-31"
"3104","CDC","Contributi e trasferimenti correnti a Regione/Provincia autonoma","2012-01-01","3999-12-31"
"3104","SAN","Acquisti di servizi sanitari per farmaceutica da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3104","SP2","Acquisti di servizi sanitari per farmaceutica da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3104","SP5","Contributi e trasferimenti correnti a Regione/Provincia autonoma","2014-01-01","3999-12-31"
"3105","CDC","Contributi e trasferimenti correnti a province","2012-01-01","3999-12-31"
"3105","SAN","Acquisti di servizi sanitari per farmaceutica da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3105","SP2","Acquisti di servizi sanitari per farmaceutica da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3105","SP5","Contributi e trasferimenti correnti a province","2014-01-01","3999-12-31"
"3106","CDC","Contributi e trasferimenti correnti a citta' metropolitane","2012-01-01","3999-12-31"
"3106","SAN","Acquisti di servizi sanitari per farmaceutica da privati","2007-07-01","3999-12-31"
"3106","SP2","Acquisti di servizi sanitari per farmaceutica da privati","2014-01-01","3999-12-31"
"3106","SP5","Contributi e trasferimenti correnti a citta' metropolitane","2014-01-01","3999-12-31"
"3107","CDC","Contributi e trasferimenti correnti a comuni","2012-01-01","3999-12-31"
"3107","SAN","Acquisti di servizi sanitari per assistenza specialistica ambulatoriale da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3107","SP2","Acquisti di servizi sanitari per assistenza specialistica ambulatoriale da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3107","SP5","Contributi e trasferimenti correnti a comuni","2014-01-01","3999-12-31"
"3108","CDC","Contributi e trasferimenti correnti a unioni di comuni","2012-01-01","3999-12-31"
"3108","SAN","Acquisti di servizi sanitari per assistenza specialistica ambulatoriale da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3108","SP2","Acquisti di servizi sanitari per assistenza specialistica ambulatoriale da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3108","SP5","Contributi e trasferimenti correnti a unioni di comuni","2014-01-01","3999-12-31"
"3109","CDC","Contributi e trasferimenti correnti a comunita' montane","2012-01-01","3999-12-31"
"3109","SAN","Acquisti di servizi sanitari per assistenza specialistica ambulatoriale da privati","2007-07-01","3999-12-31"
"3109","SP2","Acquisti di servizi sanitari per assistenza specialistica ambulatoriale da privati","2014-01-01","3999-12-31"
"3109","SP5","Contributi e trasferimenti correnti a comunita' montane","2014-01-01","3999-12-31"
"3110","CDC","Contributi e trasferimenti correnti ad aziende sanitarie","2012-01-01","3999-12-31"
"3110","SAN","Acquisti di servizi sanitari per assistenza riabilitativa da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3110","SP2","Acquisti di servizi sanitari per assistenza riabilitativa da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3110","SP5","Contributi e trasferimenti correnti ad aziende sanitarie","2014-01-01","3999-12-31"
"3110","SP7","Dottorato di ricerca","2014-01-01","3999-12-31"
"3110","UNI","Dottorato di ricerca","2005-01-01","3999-12-31"
"3111","CDC","Contributi e trasferimenti correnti ad aziende ospedaliere","2012-01-01","3999-12-31"
"3111","REG","Rimborso quota capitale alla Cassa Depositi e prestiti (a carico Stato) - gestione tesoro","2005-01-01","3999-12-31"
"3111","SAN","Acquisti di servizi sanitari per assistenza riabilitativa da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3111","SP2","Acquisti di servizi sanitari per assistenza riabilitativa da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3111","SP5","Contributi e trasferimenti correnti ad aziende ospedaliere","2014-01-01","3999-12-31"
"3111","SP8","Rimborso quota capitale alla Cassa Depositi e prestiti (a carico Stato) - gestione tesoro","2014-01-01","3999-12-31"
"3112","CDC","Contributi e trasferimenti correnti a Camere di Commercio","2012-01-01","3999-12-31"
"3112","REG","Rimborso quota capitale alla Cassa Depositi e prestiti (a carico Stato) - gestione CDP spa","2005-01-01","3999-12-31"
"3112","SAN","Acquisti di servizi sanitari per assistenza riabilitativa da privati","2007-07-01","3999-12-31"
"3112","SP2","Acquisti di servizi sanitari per assistenza riabilitativa da privati","2014-01-01","3999-12-31"
"3112","SP5","Contributi e trasferimenti correnti a Camere di Commercio","2014-01-01","3999-12-31"
"3112","SP8","Rimborso quota capitale alla Cassa Depositi e prestiti (a carico Stato) - gestione CDP spa","2014-01-01","3999-12-31"
"3113","CDC","Contributi e trasferimenti correnti a Unioncamere per il fondo perequativo","2012-01-01","3999-12-31"
"3113","SAN","Acquisti di servizi sanitari per assistenza integrativa e protesica da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3113","SP2","Acquisti di servizi sanitari per assistenza integrativa e protesica da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3113","SP5","Contributi e trasferimenti correnti a Unioncamere per il fondo perequativo","2014-01-01","3999-12-31"
"3114","CDC","Contributi e trasferimenti correnti a Unioncamere","2012-01-01","3999-12-31"
"3114","SAN","Acquisti di servizi sanitari per assistenza integrativa e protesica da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3114","SP2","Acquisti di servizi sanitari per assistenza integrativa e protesica da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3114","SP5","Contributi e trasferimenti correnti a Unioncamere","2014-01-01","3999-12-31"
"3115","CDC","Contributi e trasferimenti correnti ad Unioni regionali delle Camere di Commercio per ripiano perdite","2012-01-01","3999-12-31"
"3115","SAN","Acquisti di servizi sanitari per assistenza integrativa e protesica da privati","2007-07-01","3999-12-31"
"3115","SP2","Acquisti di servizi sanitari per assistenza integrativa e protesica da privati","2014-01-01","3999-12-31"
"3115","SP5","Contributi e trasferimenti correnti ad Unioni regionali delle Camere di Commercio per ripiano perdite","2014-01-01","3999-12-31"
"3116","CDC","Altri contributi e trasferimenti correnti ad Unioni regionali delle Camere di Commercio","2012-01-01","3999-12-31"
"3116","SAN","Acquisti di servizi sanitari per assistenza ospedaliera da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3116","SP2","Acquisti di servizi sanitari per assistenza ospedaliera da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3116","SP5","Altri contributi e trasferimenti correnti ad Unioni regionali delle Camere di Commercio","2014-01-01","3999-12-31"
"3117","CDC","Contributi e trasferimenti correnti a centri esteri delle Camere di Commercio per ripiano perdite","2012-01-01","3999-12-31"
"3117","SAN","Acquisti di servizi sanitari per assistenza ospedaliera da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3117","SP2","Acquisti di servizi sanitari per assistenza ospedaliera da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3117","SP5","Contributi e trasferimenti correnti a centri esteri delle Camere di Commercio per ripiano perdite","2014-01-01","3999-12-31"
"3118","CDC","Altri contributi e trasferimenti correnti a centri esteri delle Camere di Commercio","2012-01-01","3999-12-31"
"3118","SAN","Acquisti di servizi sanitari per assistenza ospedaliera da privati","2007-07-01","3999-12-31"
"3118","SP2","Acquisti di servizi sanitari per assistenza ospedaliera da privati","2014-01-01","3999-12-31"
"3118","SP5","Altri contributi e trasferimenti correnti a centri esteri delle Camere di Commercio","2014-01-01","3999-12-31"
"3119","CDC","Contributi e trasferimenti correnti a policlinici universitari","2012-01-01","3999-12-31"
"3119","SAN","Acquisti di prestazioni di psichiatria residenziale e semiresidenziale da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3119","SP2","Acquisti di prestazioni di psichiatria residenziale e semiresidenziale da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3119","SP5","Contributi e trasferimenti correnti a policlinici universitari","2014-01-01","3999-12-31"
"3120","CDC","Contributi e trasferimenti correnti ad IRCCS pubblici- Fondazioni IRCCS","2012-01-01","3999-12-31"
"3120","SAN","Acquisti di prestazioni di psichiatria residenziale e semiresidenziale da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3120","SP2","Acquisti di prestazioni di psichiatria residenziale e semiresidenziale da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3120","SP5","Contributi e trasferimenti correnti ad IRCCS pubblici- Fondazioni IRCCS","2014-01-01","3999-12-31"
"3120","SP7","Scuole di specializzazione","2014-01-01","3999-12-31"
"3120","UNI","Scuole di specializzazione","2005-01-01","3999-12-31"
"3121","CDC","Contributi e trasferimenti correnti a Istituti Zooprofilattici sperimentali","2012-01-01","3999-12-31"
"3121","SAN","Acquisti di prestazioni di psichiatria residenziale e semiresidenziale da privati","2007-07-01","3999-12-31"
"3121","SP2","Acquisti di prestazioni di psichiatria residenziale e semiresidenziale da privati","2014-01-01","3999-12-31"
"3121","SP5","Contributi e trasferimenti correnti a Istituti Zooprofilattici sperimentali","2014-01-01","3999-12-31"
"3122","CDC","Contributi e trasferimenti correnti a Enti di previdenza","2012-01-01","3999-12-31"
"3122","SAN","Acquisti di prestazioni di distribuzione farmaci file F da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3122","SP2","Acquisti di prestazioni di distribuzione farmaci file F da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3122","SP5","Contributi e trasferimenti correnti a Enti di previdenza","2014-01-01","3999-12-31"
"3123","CDC","Contributi e trasferimenti correnti a Autorita' portuali","2012-01-01","3999-12-31"
"3123","SAN","Acquisti di prestazioni di distribuzione farmaci file F da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3123","SP2","Acquisti di prestazioni di distribuzione farmaci file F da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3123","SP5","Contributi e trasferimenti correnti a Autorita' portuali","2014-01-01","3999-12-31"
"3124","CDC","Contributi e trasferimenti correnti a Agenzie regionali","2012-01-01","3999-12-31"
"3124","SAN","Acquisti di prestazioni di distribuzione farmaci file F da privati","2007-07-01","3999-12-31"
"3124","SP2","Acquisti di prestazioni di distribuzione farmaci file F da privati","2014-01-01","3999-12-31"
"3124","SP5","Contributi e trasferimenti correnti a Agenzie regionali","2014-01-01","3999-12-31"
"3125","CDC","Contributi e trasferimenti correnti a Universita'","2012-01-01","3999-12-31"
"3125","SAN","Acquisti di prestazioni termali in convenzione da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3125","SP2","Acquisti di prestazioni termali in convenzione da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3125","SP5","Contributi e trasferimenti correnti a Universita'","2014-01-01","3999-12-31"
"3126","CDC","Contributi e trasferimenti correnti a Enti Parco","2012-01-01","3999-12-31"
"3126","SAN","Acquisti di prestazioni termali in convenzione da altre Amministrazioni pubbliche","2007-07-01","3999-12-31"
"3126","SP2","Acquisti di prestazioni termali in convenzione da altre Amministrazioni pubbliche","2014-01-01","3999-12-31"
"3126","SP5","Contributi e trasferimenti correnti a Enti Parco","2014-01-01","3999-12-31"
"3127","CDC","Contributi e trasferimenti correnti a ARPA","2012-01-01","3999-12-31"
"3127","SAN","Acquisti di prestazioni termali in convenzione da privati","2007-07-01","3999-12-31"
"3127","SP2","Acquisti di prestazioni termali in convenzione da privati","2014-01-01","3999-12-31"
"3127","SP5","Contributi e trasferimenti correnti a ARPA","2014-01-01","3999-12-31"
"3128","CDC","Contributi e trasferimenti correnti a Enti di ricerca locali","2012-01-01","3999-12-31"
"3128","SAN","Acquisti di prestazioni trasporto in emergenza e urgenza da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2007-07-01","3999-12-31"
"3128","SP2","Acquisti di prestazioni trasporto in emergenza e urgenza da strutture sanitarie pubbliche della Regione/Provincia autonoma di appartenenza","2014-01-01","3999-12-31"
"3128","SP5","Contributi e trasferimenti correnti a Enti di ricerca locali","2014-01-01","3999-12-31"
